date,plant_id,heating_produced_mwh,heating_consumed_mwh
2021-08-26,PL02,388,375
2021-08-26,PL03,175,170
2021-08-26,PL04,221,219
2021-08-26,PL05,613,603
2021-08-27,PL01,77,68
2021-08-27,PL02,526,514
2021-08-27,PL03,256,256
2021-08-27,PL04,199,192
2021-08-27,PL05,646,627
2021-08-28,PL01,441,431
2021-08-28,PL02,167,151
2021-08-28,PL03,357,351
2021-08-28,PL04,325,310
2021-08-28,PL05,119,103
2021-08-29,PL01,600,587
2021-08-29,PL02,422,417
2021-08-29,PL03,645,632
2021-08-29,PL04,443,425
2021-08-29,PL05,644,632
2021-08-30,PL01,323,315
2021-08-30,PL02,512,497
2021-08-30,PL03,259,240
2021-08-30,PL04,99,92
2021-08-30,PL05,642,638
2021-08-31,PL01,491,481
2021-08-31,PL02,133,125
2021-08-31,PL03,369,357
2021-08-31,PL04,401,388
2021-08-31,PL05,99,92
2021-09-01,PL01,124,117
2021-09-01,PL02,575,573
2021-09-01,PL03,191,190
2021-09-01,PL04,546,527
2021-09-01,PL05,591,580
2021-09-02,PL01,482,464
2021-09-02,PL02,586,572
2021-09-02,PL03,693,683
2021-09-02,PL04,282,280
2021-09-02,PL05,389,373
2021-09-03,PL01,245,244
2021-09-03,PL02,643,643
2021-09-03,PL03,246,227
2021-09-03,PL04,266,258
2021-09-03,PL05,53,46
2021-09-04,PL01,279,277
2021-09-04,PL02,694,675
2021-09-04,PL03,285,266
2021-09-04,PL04,412,407
2021-09-04,PL05,326,310
2021-09-05,PL01,366,347
2021-09-05,PL02,437,420
2021-09-05,PL03,674,656
2021-09-05,PL04,573,573
2021-09-05,PL05,482,477
2021-09-06,PL01,117,107
2021-09-06,PL02,599,590
2021-09-06,PL03,591,572
2021-09-06,PL04,376,371
2021-09-06,PL05,668,657
2021-09-07,PL01,399,382
2021-09-07,PL02,425,409
2021-09-07,PL03,91,85
2021-09-07,PL04,165,152
2021-09-07,PL05,364,359
2021-09-08,PL01,489,483
2021-09-08,PL02,441,422
2021-09-08,PL03,425,407
2021-09-08,PL04,344,335
2021-09-08,PL05,294,276
2021-09-09,PL01,101,86
2021-09-09,PL02,113,107
2021-09-09,PL03,412,398
2021-09-09,PL04,99,92
2021-09-09,PL05,695,681
2021-09-10,PL01,366,352
2021-09-10,PL02,200,195
2021-09-10,PL03,495,482
2021-09-10,PL04,603,593
2021-09-10,PL05,559,543
2021-09-11,PL01,246,244
2021-09-11,PL02,459,459
2021-09-11,PL03,403,395
2021-09-11,PL04,697,683
2021-09-11,PL05,547,536
2021-09-12,PL01,266,259
2021-09-12,PL02,348,340
2021-09-12,PL03,434,418
2021-09-12,PL04,410,394
2021-09-12,PL05,517,506
2021-09-13,PL01,670,652
2021-09-13,PL02,62,59
2021-09-13,PL03,577,560
2021-09-13,PL04,636,631
2021-09-13,PL05,309,309
2021-09-14,PL01,372,360
2021-09-14,PL02,618,601
2021-09-14,PL03,255,239
2021-09-14,PL04,254,254
2021-09-14,PL05,622,611
2021-09-15,PL01,148,148
2021-09-15,PL02,214,214
2021-09-15,PL03,619,606
2021-09-15,PL04,360,341
2021-09-15,PL05,436,434
2021-09-16,PL01,242,226
2021-09-16,PL02,376,372
2021-09-16,PL03,367,358
2021-09-16,PL04,223,220
2021-09-16,PL05,116,103
2021-09-17,PL01,646,631
2021-09-17,PL02,226,223
2021-09-17,PL03,411,393
2021-09-17,PL04,393,375
2021-09-17,PL05,110,98
2021-09-18,PL01,181,163
2021-09-18,PL02,265,256
2021-09-18,PL03,83,68
2021-09-18,PL04,142,138
2021-09-18,PL05,82,63
2021-09-19,PL01,113,104
2021-09-19,PL02,207,202
2021-09-19,PL03,117,109
2021-09-19,PL04,347,336
2021-09-19,PL05,313,301
2021-09-20,PL01,634,631
2021-09-20,PL02,344,338
2021-09-20,PL03,464,462
2021-09-20,PL04,326,322
2021-09-20,PL05,181,177
2021-09-21,PL01,666,656
2021-09-21,PL02,502,492
2021-09-21,PL03,533,524
2021-09-21,PL04,545,543
2021-09-21,PL05,623,618
2021-09-22,PL01,382,372
2021-09-22,PL02,272,262
2021-09-22,PL03,435,434
2021-09-22,PL04,400,392
2021-09-22,PL05,493,484
2021-09-23,PL01,52,37
2021-09-23,PL02,417,398
2021-09-23,PL03,639,621
2021-09-23,PL04,352,341
2021-09-23,PL05,162,162
2021-09-24,PL01,120,101
2021-09-24,PL02,513,504
2021-09-24,PL03,349,342
2021-09-24,PL04,348,336
2021-09-24,PL05,410,391
2021-09-25,PL01,410,391
2021-09-25,PL02,526,521
2021-09-25,PL03,643,627
2021-09-25,PL04,150,136
2021-09-25,PL05,464,462
2021-09-26,PL01,120,102
2021-09-26,PL02,344,328
2021-09-26,PL03,256,251
2021-09-26,PL04,557,552
2021-09-26,PL05,390,384
2021-09-27,PL01,381,369
2021-09-27,PL02,599,590
2021-09-27,PL03,545,531
2021-09-27,PL04,363,359
2021-09-27,PL05,466,464
2021-09-28,PL01,178,175
2021-09-28,PL02,662,644
2021-09-28,PL03,212,200
2021-09-28,PL04,647,644
2021-09-28,PL05,55,51
2021-09-29,PL01,346,329
2021-09-29,PL02,658,654
2021-09-29,PL03,675,663
2021-09-29,PL04,244,232
2021-09-29,PL05,105,88
2021-09-30,PL01,174,156
2021-09-30,PL02,175,166
2021-09-30,PL03,105,94
2021-09-30,PL04,497,481
2021-09-30,PL05,407,406
2021-10-01,PL01,431,425
2021-10-01,PL02,543,539
2021-10-01,PL03,629,627
2021-10-01,PL04,427,410
2021-10-01,PL05,500,485
2021-10-02,PL01,689,675
2021-10-02,PL02,385,366
2021-10-02,PL03,110,99
2021-10-02,PL04,575,572
2021-10-02,PL05,79,77
2021-10-03,PL01,333,319
2021-10-03,PL02,583,564
2021-10-03,PL03,655,642
2021-10-03,PL04,689,674
2021-10-03,PL05,234,224
2021-10-04,PL01,654,636
2021-10-04,PL02,133,124
2021-10-04,PL03,635,633
2021-10-04,PL04,568,568
2021-10-04,PL05,365,350
2021-10-05,PL01,103,101
2021-10-05,PL02,431,421
2021-10-05,PL03,456,451
2021-10-05,PL04,52,49
2021-10-05,PL05,524,517
2021-10-06,PL01,553,549
2021-10-06,PL02,265,249
2021-10-06,PL03,314,295
2021-10-06,PL04,489,472
2021-10-06,PL05,405,403
2021-10-07,PL01,579,567
2021-10-07,PL02,189,187
2021-10-07,PL03,69,58
2021-10-07,PL04,298,292
2021-10-07,PL05,241,222
2021-10-08,PL01,697,686
2021-10-08,PL02,102,96
2021-10-08,PL03,66,65
2021-10-08,PL04,699,693
2021-10-08,PL05,606,605
2021-10-09,PL01,574,556
2021-10-09,PL02,236,233
2021-10-09,PL03,70,59
2021-10-09,PL04,300,287
2021-10-09,PL05,539,539
2021-10-10,PL01,52,40
2021-10-10,PL02,281,273
2021-10-10,PL03,392,392
2021-10-10,PL04,667,662
2021-10-10,PL05,186,170
2021-10-11,PL01,255,249
2021-10-11,PL02,320,317
2021-10-11,PL03,445,445
2021-10-11,PL04,465,462
2021-10-11,PL05,231,222
2021-10-12,PL01,337,329
2021-10-12,PL02,57,41
2021-10-12,PL03,391,372
2021-10-12,PL04,441,422
2021-10-12,PL05,698,685
2021-10-13,PL01,673,672
2021-10-13,PL02,184,165
2021-10-13,PL03,78,70
2021-10-13,PL04,403,394
2021-10-13,PL05,66,53
2021-10-14,PL01,642,642
2021-10-14,PL02,590,586
2021-10-14,PL03,620,603
2021-10-14,PL04,676,661
2021-10-14,PL05,180,167
2021-10-15,PL01,150,138
2021-10-15,PL02,366,357
2021-10-15,PL03,698,696
2021-10-15,PL04,89,78
2021-10-15,PL05,311,310
2021-10-16,PL01,229,222
2021-10-16,PL02,215,215
2021-10-16,PL03,672,669
2021-10-16,PL04,205,193
2021-10-16,PL05,179,170
2021-10-17,PL01,309,304
2021-10-17,PL02,461,454
2021-10-17,PL03,72,68
2021-10-17,PL04,677,660
2021-10-17,PL05,300,286
2021-10-18,PL01,258,251
2021-10-18,PL02,228,218
2021-10-18,PL03,105,92
2021-10-18,PL04,582,576
2021-10-18,PL05,397,393
2021-10-19,PL01,520,518
2021-10-19,PL02,56,42
2021-10-19,PL03,515,501
2021-10-19,PL04,384,384
2021-10-19,PL05,476,471
2021-10-20,PL01,115,98
2021-10-20,PL02,644,644
2021-10-20,PL03,667,653
2021-10-20,PL04,208,203
2021-10-20,PL05,641,636
2021-10-21,PL01,665,651
2021-10-21,PL02,303,292
2021-10-21,PL03,357,355
2021-10-21,PL04,465,451
2021-10-21,PL05,649,649
2021-10-22,PL01,312,303
2021-10-22,PL02,605,589
2021-10-22,PL03,266,264
2021-10-22,PL04,646,630
2021-10-22,PL05,385,383
2021-10-23,PL01,586,570
2021-10-23,PL02,346,329
2021-10-23,PL03,161,155
2021-10-23,PL04,496,482
2021-10-23,PL05,222,212
2021-10-24,PL01,503,501
2021-10-24,PL02,321,321
2021-10-24,PL03,567,548
2021-10-24,PL04,250,246
2021-10-24,PL05,117,114
2021-10-25,PL01,230,211
2021-10-25,PL02,339,336
2021-10-25,PL03,439,422
2021-10-25,PL04,306,306
2021-10-25,PL05,235,217
2021-10-26,PL01,393,386
2021-10-26,PL02,478,467
2021-10-26,PL03,558,540
2021-10-26,PL04,379,373
2021-10-26,PL05,52,35
2021-10-27,PL01,292,291
2021-10-27,PL02,257,252
2021-10-27,PL03,243,240
2021-10-27,PL04,78,63
2021-10-27,PL05,178,163
2021-10-28,PL01,511,493
2021-10-28,PL02,205,187
2021-10-28,PL03,582,571
2021-10-28,PL04,337,323
2021-10-28,PL05,246,231
2021-10-29,PL01,608,597
2021-10-29,PL02,331,329
2021-10-29,PL03,111,109
2021-10-29,PL04,420,413
2021-10-29,PL05,508,506
2021-10-30,PL01,606,591
2021-10-30,PL02,311,297
2021-10-30,PL03,555,550
2021-10-30,PL04,541,540
2021-10-30,PL05,565,554
2021-10-31,PL01,321,309
2021-10-31,PL02,173,156
2021-10-31,PL03,343,335
2021-10-31,PL04,85,72
2021-10-31,PL05,455,443
2021-11-01,PL01,320,316
2021-11-01,PL02,318,313
2021-11-01,PL03,201,188
2021-11-01,PL04,548,544
2021-11-01,PL05,320,308
2021-11-02,PL01,459,442
2021-11-02,PL02,511,500
2021-11-02,PL03,570,562
2021-11-02,PL04,278,262
2021-11-02,PL05,413,394
2021-11-03,PL01,637,621
2021-11-03,PL02,156,156
2021-11-03,PL03,684,673
2021-11-03,PL04,74,66
2021-11-03,PL05,233,231
2021-11-04,PL01,633,630
2021-11-04,PL02,229,214
2021-11-04,PL03,493,487
2021-11-04,PL04,55,38
2021-11-04,PL05,356,349
2021-11-05,PL01,454,453
2021-11-05,PL02,219,213
2021-11-05,PL03,108,91
2021-11-05,PL04,660,653
2021-11-05,PL05,667,654
2021-11-06,PL01,129,118
2021-11-06,PL02,90,78
2021-11-06,PL03,684,676
2021-11-06,PL04,323,316
2021-11-06,PL05,363,351
2021-11-07,PL01,682,677
2021-11-07,PL02,580,571
2021-11-07,PL03,627,616
2021-11-07,PL04,154,144
2021-11-07,PL05,109,94
2021-11-08,PL01,677,673
2021-11-08,PL02,242,227
2021-11-08,PL03,80,67
2021-11-08,PL04,645,627
2021-11-08,PL05,268,255
2021-11-09,PL01,375,359
2021-11-09,PL02,169,159
2021-11-09,PL03,490,484
2021-11-09,PL04,455,450
2021-11-09,PL05,199,195
2021-11-10,PL01,257,252
2021-11-10,PL02,287,287
2021-11-10,PL03,266,254
2021-11-10,PL04,517,515
2021-11-10,PL05,525,516
2021-11-11,PL01,619,601
2021-11-11,PL02,313,300
2021-11-11,PL03,682,678
2021-11-11,PL04,291,278
2021-11-11,PL05,85,72
2021-11-12,PL01,503,498
2021-11-12,PL02,516,512
2021-11-12,PL03,415,412
2021-11-12,PL04,692,684
2021-11-12,PL05,150,138
2021-11-13,PL01,637,636
2021-11-13,PL02,259,254
2021-11-13,PL03,605,600
2021-11-13,PL04,63,53
2021-11-13,PL05,181,169
2021-11-14,PL01,566,564
2021-11-14,PL02,131,129
2021-11-14,PL03,156,145
2021-11-14,PL04,394,377
2021-11-14,PL05,97,95
2021-11-15,PL01,142,140
2021-11-15,PL02,417,404
2021-11-15,PL03,121,102
2021-11-15,PL04,408,396
2021-11-15,PL05,480,477
2021-11-16,PL01,380,367
2021-11-16,PL02,548,546
2021-11-16,PL03,558,545
2021-11-16,PL04,307,306
2021-11-16,PL05,300,288
2021-11-17,PL01,589,586
2021-11-17,PL02,657,656
2021-11-17,PL03,94,81
2021-11-17,PL04,201,185
2021-11-17,PL05,357,342
2021-11-18,PL01,203,191
2021-11-18,PL02,91,91
2021-11-18,PL03,236,227
2021-11-18,PL04,90,79
2021-11-18,PL05,406,388
2021-11-19,PL01,356,356
2021-11-19,PL02,374,369
2021-11-19,PL03,202,194
2021-11-19,PL04,679,672
2021-11-19,PL05,541,531
2021-11-20,PL01,186,171
2021-11-20,PL02,255,246
2021-11-20,PL03,400,395
2021-11-20,PL04,208,197
2021-11-20,PL05,464,463
2021-11-21,PL01,690,683
2021-11-21,PL02,497,493
2021-11-21,PL03,472,466
2021-11-21,PL04,67,62
2021-11-21,PL05,229,226
2021-11-22,PL01,423,407
2021-11-22,PL02,572,557
2021-11-22,PL03,295,293
2021-11-22,PL04,339,333
2021-11-22,PL05,353,353
2021-11-23,PL01,417,406
2021-11-23,PL02,311,300
2021-11-23,PL03,446,445
2021-11-23,PL04,231,222
2021-11-23,PL05,475,465
2021-11-24,PL01,494,487
2021-11-24,PL02,495,477
2021-11-24,PL03,547,531
2021-11-24,PL04,481,476
2021-11-24,PL05,654,653
2021-11-25,PL01,495,481
2021-11-25,PL02,290,280
2021-11-25,PL03,493,479
2021-11-25,PL04,369,354
2021-11-25,PL05,380,373
2021-11-26,PL01,419,403
2021-11-26,PL02,535,535
2021-11-26,PL03,133,122
2021-11-26,PL04,643,631
2021-11-26,PL05,309,302
2021-11-27,PL01,689,673
2021-11-27,PL02,699,682
2021-11-27,PL03,514,514
2021-11-27,PL04,256,246
2021-11-27,PL05,238,228
2021-11-28,PL01,214,210
2021-11-28,PL02,453,436
2021-11-28,PL03,450,432
2021-11-28,PL04,566,555
2021-11-28,PL05,340,332
2021-11-29,PL01,330,319
2021-11-29,PL02,640,627
2021-11-29,PL03,418,406
2021-11-29,PL04,148,132
2021-11-29,PL05,520,515
2021-11-30,PL01,478,477
2021-11-30,PL02,137,124
2021-11-30,PL03,248,235
2021-11-30,PL04,583,572
2021-11-30,PL05,631,621
2021-12-01,PL01,233,229
2021-12-01,PL02,512,508
2021-12-01,PL03,144,137
2021-12-01,PL04,320,314
2021-12-01,PL05,164,157
2021-12-02,PL01,75,65
2021-12-02,PL02,318,305
2021-12-02,PL03,686,683
2021-12-02,PL04,54,47
2021-12-02,PL05,86,71
2021-12-03,PL01,634,627
2021-12-03,PL02,666,656
2021-12-03,PL03,245,236
2021-12-03,PL04,541,533
2021-12-03,PL05,212,210
2021-12-04,PL01,421,421
2021-12-04,PL02,239,238
2021-12-04,PL03,287,286
2021-12-04,PL04,138,134
2021-12-04,PL05,125,119
2021-12-05,PL01,566,555
2021-12-05,PL02,405,400
2021-12-05,PL03,367,349
2021-12-05,PL04,443,432
2021-12-05,PL05,585,569
2021-12-06,PL01,567,561
2021-12-06,PL02,396,387
2021-12-06,PL03,498,490
2021-12-06,PL04,347,330
2021-12-06,PL05,220,204
2021-12-07,PL01,416,398
2021-12-07,PL02,459,452
2021-12-07,PL03,219,209
2021-12-07,PL04,151,141
2021-12-07,PL05,303,290
2021-12-08,PL01,111,107
2021-12-08,PL02,78,77
2021-12-08,PL03,278,273
2021-12-08,PL04,322,304
2021-12-08,PL05,697,685
2021-12-09,PL01,109,94
2021-12-09,PL02,579,561
2021-12-09,PL03,521,505
2021-12-09,PL04,374,368
2021-12-09,PL05,426,411
2021-12-10,PL01,463,458
2021-12-10,PL02,688,670
2021-12-10,PL03,327,313
2021-12-10,PL04,609,596
2021-12-10,PL05,560,556
2021-12-11,PL01,555,554
2021-12-11,PL02,623,605
2021-12-11,PL03,505,490
2021-12-11,PL04,453,445
2021-12-11,PL05,64,55
2021-12-12,PL01,115,114
2021-12-12,PL02,69,69
2021-12-12,PL03,104,86
2021-12-12,PL04,282,266
2021-12-12,PL05,403,398
2021-12-13,PL01,283,266
2021-12-13,PL02,238,223
2021-12-13,PL03,308,298
2021-12-13,PL04,497,480
2021-12-13,PL05,411,396
2021-12-14,PL01,605,586
2021-12-14,PL02,403,392
2021-12-14,PL03,650,640
2021-12-14,PL04,541,534
2021-12-14,PL05,515,511
2021-12-15,PL01,678,670
2021-12-15,PL02,127,117
2021-12-15,PL03,562,544
2021-12-15,PL04,325,314
2021-12-15,PL05,192,189
2021-12-16,PL01,114,97
2021-12-16,PL02,409,397
2021-12-16,PL03,307,292
2021-12-16,PL04,386,369
2021-12-16,PL05,146,131
2021-12-17,PL01,178,178
2021-12-17,PL02,217,200
2021-12-17,PL03,518,505
2021-12-17,PL04,553,541
2021-12-17,PL05,89,83
2021-12-18,PL01,242,225
2021-12-18,PL02,644,644
2021-12-18,PL03,405,392
2021-12-18,PL04,192,188
2021-12-18,PL05,280,274
2021-12-19,PL01,429,413
2021-12-19,PL02,581,577
2021-12-19,PL03,498,491
2021-12-19,PL04,595,587
2021-12-19,PL05,512,512
2021-12-20,PL01,121,110
2021-12-20,PL02,610,603
2021-12-20,PL03,326,325
2021-12-20,PL04,130,117
2021-12-20,PL05,464,459
2021-12-21,PL01,329,322
2021-12-21,PL02,409,408
2021-12-21,PL03,145,144
2021-12-21,PL04,56,52
2021-12-21,PL05,495,494
2021-12-22,PL01,295,278
2021-12-22,PL02,160,143
2021-12-22,PL03,206,191
2021-12-22,PL04,63,51
2021-12-22,PL05,519,517
2021-12-23,PL01,219,214
2021-12-23,PL02,297,291
2021-12-23,PL03,271,261
2021-12-23,PL04,363,344
2021-12-23,PL05,67,52
2021-12-24,PL01,115,96
2021-12-24,PL02,119,107
2021-12-24,PL03,537,529
2021-12-24,PL04,650,649
2021-12-24,PL05,339,336
2021-12-25,PL01,402,399
2021-12-25,PL02,183,174
2021-12-25,PL03,581,576
2021-12-25,PL04,543,538
2021-12-25,PL05,514,497
2021-12-26,PL01,156,153
2021-12-26,PL02,241,235
2021-12-26,PL03,465,457
2021-12-26,PL04,191,179
2021-12-26,PL05,672,661
2021-12-27,PL01,280,271
2021-12-27,PL02,513,502
2021-12-27,PL03,175,158
2021-12-27,PL04,669,653
2021-12-27,PL05,592,574
2021-12-28,PL01,506,500
2021-12-28,PL02,357,340
2021-12-28,PL03,330,313
2021-12-28,PL04,512,498
2021-12-28,PL05,489,475
2021-12-29,PL01,334,315
2021-12-29,PL02,345,338
2021-12-29,PL03,516,516
2021-12-29,PL04,349,339
2021-12-29,PL05,378,367
2021-12-30,PL01,627,612
2021-12-30,PL02,169,162
2021-12-30,PL03,442,429
2021-12-30,PL04,643,633
2021-12-30,PL05,222,204
2021-12-31,PL01,314,295
2021-12-31,PL02,509,494
2021-12-31,PL03,237,237
2021-12-31,PL04,447,439
2021-12-31,PL05,174,159
2022-01-01,PL01,63,56
2022-01-01,PL02,331,331
2022-01-01,PL03,92,84
2022-01-01,PL04,599,580
2022-01-01,PL05,539,523
2022-01-02,PL01,73,67
2022-01-02,PL02,382,373
2022-01-02,PL03,494,478
2022-01-02,PL04,362,346
2022-01-02,PL05,141,141
2022-01-03,PL01,314,311
2022-01-03,PL02,377,369
2022-01-03,PL03,372,354
2022-01-03,PL04,214,199
2022-01-03,PL05,106,99
2022-01-04,PL01,74,70
2022-01-04,PL02,50,40
2022-01-04,PL03,388,380
2022-01-04,PL04,444,437
2022-01-04,PL05,120,107
2022-01-05,PL01,428,420
2022-01-05,PL02,628,618
2022-01-05,PL03,563,557
2022-01-05,PL04,257,244
2022-01-05,PL05,669,655
2022-01-06,PL01,621,605
2022-01-06,PL02,255,254
2022-01-06,PL03,224,221
2022-01-06,PL04,664,646
2022-01-06,PL05,199,196
2022-01-07,PL01,376,361
2022-01-07,PL02,122,121
2022-01-07,PL03,167,160
2022-01-07,PL04,365,365
2022-01-07,PL05,77,71
2022-01-08,PL01,388,386
2022-01-08,PL02,404,388
2022-01-08,PL03,609,608
2022-01-08,PL04,174,162
2022-01-08,PL05,588,588
2022-01-09,PL01,673,668
2022-01-09,PL02,86,73
2022-01-09,PL03,407,405
2022-01-09,PL04,269,265
2022-01-09,PL05,681,671
2022-01-10,PL01,684,670
2022-01-10,PL02,505,492
2022-01-10,PL03,410,393
2022-01-10,PL04,321,315
2022-01-10,PL05,406,403
2022-01-11,PL01,352,346
2022-01-11,PL02,602,584
2022-01-11,PL03,60,60
2022-01-11,PL04,557,551
2022-01-11,PL05,305,290
2022-01-12,PL01,400,381
2022-01-12,PL02,210,198
2022-01-12,PL03,450,436
2022-01-12,PL04,200,194
2022-01-12,PL05,340,338
2022-01-13,PL01,540,539
2022-01-13,PL02,134,125
2022-01-13,PL03,74,59
2022-01-13,PL04,145,134
2022-01-13,PL05,575,571
2022-01-14,PL01,152,141
2022-01-14,PL02,613,601
2022-01-14,PL03,373,369
2022-01-14,PL04,521,521
2022-01-14,PL05,549,532
2022-01-15,PL01,472,462
2022-01-15,PL02,645,629
2022-01-15,PL03,282,280
2022-01-15,PL04,483,474
2022-01-15,PL05,678,661
2022-01-16,PL01,114,111
2022-01-16,PL02,441,438
2022-01-16,PL03,415,402
2022-01-16,PL04,60,56
2022-01-16,PL05,112,110
2022-01-17,PL01,536,533
2022-01-17,PL02,306,296
2022-01-17,PL03,380,380
2022-01-17,PL04,662,649
2022-01-17,PL05,431,416
2022-01-18,PL01,284,268
2022-01-18,PL02,615,608
2022-01-18,PL03,675,656
2022-01-18,PL04,607,599
2022-01-18,PL05,219,204
2022-01-19,PL01,394,377
2022-01-19,PL02,435,422
2022-01-19,PL03,308,291
2022-01-19,PL04,527,513
2022-01-19,PL05,499,483
2022-01-20,PL01,564,547
2022-01-20,PL02,666,659
2022-01-20,PL03,90,78
2022-01-20,PL04,603,595
2022-01-20,PL05,432,415
2022-01-21,PL01,590,588
2022-01-21,PL02,560,552
2022-01-21,PL03,451,434
2022-01-21,PL04,394,385
2022-01-21,PL05,73,66
2022-01-22,PL01,251,234
2022-01-22,PL02,308,302
2022-01-22,PL03,559,540
2022-01-22,PL04,87,80
2022-01-22,PL05,86,69
2022-01-23,PL01,466,449
2022-01-23,PL02,195,176
2022-01-23,PL03,266,260
2022-01-23,PL04,211,194
2022-01-23,PL05,191,175
2022-01-24,PL01,290,282
2022-01-24,PL02,678,674
2022-01-24,PL03,122,105
2022-01-24,PL04,361,356
2022-01-24,PL05,235,230
2022-01-25,PL01,63,50
2022-01-25,PL02,597,594
2022-01-25,PL03,611,607
2022-01-25,PL04,656,645
2022-01-25,PL05,520,503
2022-01-26,PL01,348,340
2022-01-26,PL02,559,547
2022-01-26,PL03,234,219
2022-01-26,PL04,289,278
2022-01-26,PL05,106,87
2022-01-27,PL01,537,532
2022-01-27,PL02,266,251
2022-01-27,PL03,371,371
2022-01-27,PL04,420,414
2022-01-27,PL05,468,456
2022-01-28,PL01,662,656
2022-01-28,PL02,434,418
2022-01-28,PL03,198,194
2022-01-28,PL04,263,261
2022-01-28,PL05,561,549
2022-01-29,PL01,147,144
2022-01-29,PL02,456,440
2022-01-29,PL03,662,647
2022-01-29,PL04,55,45
2022-01-29,PL05,147,143
2022-01-30,PL01,407,404
2022-01-30,PL02,180,167
2022-01-30,PL03,681,664
2022-01-30,PL04,326,307
2022-01-30,PL05,597,582
2022-01-31,PL01,204,202
2022-01-31,PL02,698,685
2022-01-31,PL03,651,645
2022-01-31,PL04,512,503
2022-01-31,PL05,519,517
2022-02-01,PL01,257,242
2022-02-01,PL02,357,344
2022-02-01,PL03,652,640
2022-02-01,PL04,543,532
2022-02-01,PL05,338,337
2022-02-02,PL01,305,286
2022-02-02,PL02,585,569
2022-02-02,PL03,398,397
2022-02-02,PL04,245,233
2022-02-02,PL05,371,369
2022-02-03,PL01,476,461
2022-02-03,PL02,446,432
2022-02-03,PL03,101,99
2022-02-03,PL04,120,113
2022-02-03,PL05,672,664
2022-02-04,PL01,627,615
2022-02-04,PL02,607,588
2022-02-04,PL03,191,189
2022-02-04,PL04,96,83
2022-02-04,PL05,472,456
2022-02-05,PL01,494,475
2022-02-05,PL02,430,413
2022-02-05,PL03,388,381
2022-02-05,PL04,688,688
2022-02-05,PL05,127,119
2022-02-06,PL01,532,530
2022-02-06,PL02,600,585
2022-02-06,PL03,546,544
2022-02-06,PL04,496,490
2022-02-06,PL05,227,225
2022-02-07,PL01,277,262
2022-02-07,PL02,478,463
2022-02-07,PL03,332,325
2022-02-07,PL04,686,684
2022-02-07,PL05,462,455
2022-02-08,PL01,149,140
2022-02-08,PL02,500,483
2022-02-08,PL03,650,631
2022-02-08,PL04,401,395
2022-02-08,PL05,367,349
2022-02-09,PL01,122,122
2022-02-09,PL02,288,278
2022-02-09,PL03,243,240
2022-02-09,PL04,433,430
2022-02-09,PL05,397,395
2022-02-10,PL01,93,89
2022-02-10,PL02,449,435
2022-02-10,PL03,61,59
2022-02-10,PL04,414,398
2022-02-10,PL05,407,398
2022-02-11,PL01,340,324
2022-02-11,PL02,375,356
2022-02-11,PL03,607,593
2022-02-11,PL04,593,582
2022-02-11,PL05,589,570
2022-02-12,PL01,228,216
2022-02-12,PL02,491,487
2022-02-12,PL03,484,468
2022-02-12,PL04,170,158
2022-02-12,PL05,551,548
2022-02-13,PL01,680,665
2022-02-13,PL02,608,602
2022-02-13,PL03,672,662
2022-02-13,PL04,307,303
2022-02-13,PL05,179,170
2022-02-14,PL01,528,521
2022-02-14,PL02,665,653
2022-02-14,PL03,572,571
2022-02-14,PL04,296,279
2022-02-14,PL05,310,302
2022-02-15,PL01,567,562
2022-02-15,PL02,58,41
2022-02-15,PL03,224,217
2022-02-15,PL04,63,45
2022-02-15,PL05,460,454
2022-02-16,PL01,188,181
2022-02-16,PL02,310,301
2022-02-16,PL03,206,193
2022-02-16,PL04,402,397
2022-02-16,PL05,370,362
2022-02-17,PL01,664,651
2022-02-17,PL02,203,203
2022-02-17,PL03,61,44
2022-02-17,PL04,247,229
2022-02-17,PL05,132,118
2022-02-18,PL01,568,560
2022-02-18,PL02,550,543
2022-02-18,PL03,177,174
2022-02-18,PL04,167,163
2022-02-18,PL05,216,214
2022-02-19,PL01,58,45
2022-02-19,PL02,96,88
2022-02-19,PL03,212,206
2022-02-19,PL04,539,531
2022-02-19,PL05,358,356
2022-02-20,PL01,442,442
2022-02-20,PL02,463,457
2022-02-20,PL03,518,517
2022-02-20,PL04,425,425
2022-02-20,PL05,477,474
2022-02-21,PL01,196,185
2022-02-21,PL02,518,518
2022-02-21,PL03,178,161
2022-02-21,PL04,195,182
2022-02-21,PL05,265,260
2022-02-22,PL01,228,216
2022-02-22,PL02,232,228
2022-02-22,PL03,211,208
2022-02-22,PL04,351,350
2022-02-22,PL05,503,492
2022-02-23,PL01,315,301
2022-02-23,PL02,200,187
2022-02-23,PL03,460,446
2022-02-23,PL04,247,240
2022-02-23,PL05,76,67
2022-02-24,PL01,136,122
2022-02-24,PL02,262,259
2022-02-24,PL03,246,234
2022-02-24,PL04,511,494
2022-02-24,PL05,119,111
2022-02-25,PL01,260,248
2022-02-25,PL02,678,668
2022-02-25,PL03,70,68
2022-02-25,PL04,541,539
2022-02-25,PL05,508,504
2022-02-26,PL01,208,192
2022-02-26,PL02,189,172
2022-02-26,PL03,696,684
2022-02-26,PL04,475,456
2022-02-26,PL05,347,340
2022-02-27,PL01,624,622
2022-02-27,PL02,267,266
2022-02-27,PL03,458,447
2022-02-27,PL04,650,649
2022-02-27,PL05,64,53
2022-02-28,PL01,243,229
2022-02-28,PL02,358,346
